architecture,seed,episode_id,phase,cell,count,mass,baseline_gap,candidate_gap,gap_delta
innovation_gru,275000001,valid:lambda4:274000001:period4_hold,post,CC,780,0.4753199268738574,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda4:274000001:period4_hold,post,CW,298,0.18159658744667886,0.0,0.007266558211871141,0.007266558211871141
innovation_gru,275000001,valid:lambda4:274000001:period4_hold,post,WC,122,0.07434491163924437,0.004578759073121456,0.0,-0.004578759073121456
innovation_gru,275000001,valid:lambda4:274000001:period4_hold,post,WW,438,0.26691042047531993,0.006653128129400036,0.006618140311883325,-3.498781751671079e-05
innovation_gru,275000001,valid:lambda4:274000002:neural,initial,CC,1,1.0,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda4:274000002:neural,initial,CW,0,0.0,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda4:274000002:neural,initial,WC,0,0.0,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda4:274000002:neural,initial,WW,0,0.0,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda4:274000002:neural,post,CC,0,0.0,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda4:274000002:neural,post,CW,0,0.0,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda4:274000002:neural,post,WC,0,0.0,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda4:274000002:neural,post,WW,0,0.0,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda4:274000002:period4_hold,initial,CC,3,0.0018281535648994515,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda4:274000002:period4_hold,initial,CW,0,0.0,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda4:274000002:period4_hold,initial,WC,0,0.0,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda4:274000002:period4_hold,initial,WW,0,0.0,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda4:274000002:period4_hold,post,CC,744,0.453382084095064,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda4:274000002:period4_hold,post,CW,91,0.055453991468616695,0.0,0.00324800201918133,0.00324800201918133
innovation_gru,275000001,valid:lambda4:274000002:period4_hold,post,WC,192,0.1170018281535649,0.009445514495891453,0.0,-0.009445514495891453
innovation_gru,275000001,valid:lambda4:274000002:period4_hold,post,WW,611,0.37233394271785497,0.009529652209052365,0.009529652209052365,0.0
innovation_gru,275000001,valid:lambda4:274000002:analytic,initial,CC,1,1.0,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda4:274000002:analytic,initial,CW,0,0.0,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda4:274000002:analytic,initial,WC,0,0.0,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda4:274000002:analytic,initial,WW,0,0.0,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda4:274000002:analytic,post,CC,0,0.0,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda4:274000002:analytic,post,CW,0,0.0,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda4:274000002:analytic,post,WC,0,0.0,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda4:274000002:analytic,post,WW,0,0.0,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda4:274000003:period4_hold,initial,CC,1,0.0006093845216331506,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda4:274000003:period4_hold,initial,CW,0,0.0,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda4:274000003:period4_hold,initial,WC,0,0.0,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda4:274000003:period4_hold,initial,WW,2,0.001218769043266301,0.00014954496635887987,0.00014954496635887987,0.0
innovation_gru,275000001,valid:lambda4:274000003:period4_hold,post,CC,772,0.4704448507007922,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda4:274000003:period4_hold,post,CW,253,0.15417428397318708,0.0,0.02314234760605221,0.02314234760605221
innovation_gru,275000001,valid:lambda4:274000003:period4_hold,post,WC,46,0.028031687995124923,0.003263622068327277,0.0,-0.003263622068327277
innovation_gru,275000001,valid:lambda4:274000003:period4_hold,post,WW,567,0.34552102376599636,0.05116981758278075,0.05472227097429349,0.003552453391512743
innovation_gru,275000001,valid:lambda4:274000003:analytic,initial,CC,1,1.0,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda4:274000003:analytic,initial,CW,0,0.0,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda4:274000003:analytic,initial,WC,0,0.0,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda4:274000003:analytic,initial,WW,0,0.0,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda4:274000003:analytic,post,CC,0,0.0,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda4:274000003:analytic,post,CW,0,0.0,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda4:274000003:analytic,post,WC,0,0.0,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda4:274000003:analytic,post,WW,0,0.0,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda4:274000003:neural,initial,CC,2,0.6666666666666666,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda4:274000003:neural,initial,CW,0,0.0,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda4:274000003:neural,initial,WC,0,0.0,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda4:274000003:neural,initial,WW,1,0.3333333333333333,6.357828776041666e-07,6.357828776041666e-07,0.0
innovation_gru,275000001,valid:lambda4:274000003:neural,post,CC,0,0.0,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda4:274000003:neural,post,CW,0,0.0,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda4:274000003:neural,post,WC,0,0.0,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda4:274000003:neural,post,WW,0,0.0,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda4:274000004:analytic,initial,CC,2,0.1,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda4:274000004:analytic,initial,CW,0,0.0,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda4:274000004:analytic,initial,WC,0,0.0,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda4:274000004:analytic,initial,WW,1,0.05,0.002446556091308594,0.002446556091308594,0.0
innovation_gru,275000001,valid:lambda4:274000004:analytic,post,CC,7,0.35,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda4:274000004:analytic,post,CW,3,0.15,0.0,0.12345452308654785,0.12345452308654785
innovation_gru,275000001,valid:lambda4:274000004:analytic,post,WC,0,0.0,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda4:274000004:analytic,post,WW,7,0.35,0.12551960945129395,0.12551960945129395,0.0
innovation_gru,275000001,valid:lambda4:274000004:neural,initial,CC,0,0.0,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda4:274000004:neural,initial,CW,1,0.06666666666666667,0.0,0.017250442504882814,0.017250442504882814
innovation_gru,275000001,valid:lambda4:274000004:neural,initial,WC,1,0.06666666666666667,0.003261820475260417,0.0,-0.003261820475260417
innovation_gru,275000001,valid:lambda4:274000004:neural,initial,WW,1,0.06666666666666667,0.011863454182942709,0.011863454182942709,0.0
innovation_gru,275000001,valid:lambda4:274000004:neural,post,CC,4,0.26666666666666666,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda4:274000004:neural,post,CW,1,0.06666666666666667,0.0,0.00986328125,0.00986328125
innovation_gru,275000001,valid:lambda4:274000004:neural,post,WC,2,0.13333333333333333,0.011952972412109375,0.0,-0.011952972412109375
innovation_gru,275000001,valid:lambda4:274000004:neural,post,WW,5,0.3333333333333333,0.12732515335083008,0.12732515335083008,0.0
innovation_gru,275000001,valid:lambda4:274000004:period4_hold,initial,CC,0,0.0,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda4:274000004:period4_hold,initial,CW,1,0.02127659574468085,0.0,0.00550546037389877,0.00550546037389877
innovation_gru,275000001,valid:lambda4:274000004:period4_hold,initial,WC,1,0.02127659574468085,0.0010410065346575798,0.0,-0.0010410065346575798
innovation_gru,275000001,valid:lambda4:274000004:period4_hold,initial,WW,1,0.02127659574468085,0.003786208781790226,0.003786208781790226,0.0
innovation_gru,275000001,valid:lambda4:274000004:period4_hold,post,CC,25,0.5319148936170213,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda4:274000004:period4_hold,post,CW,5,0.10638297872340426,0.0,0.02496798495028881,0.02496798495028881
innovation_gru,275000001,valid:lambda4:274000004:period4_hold,post,WC,4,0.0851063829787234,0.03641860028530689,0.0,-0.03641860028530689
innovation_gru,275000001,valid:lambda4:274000004:period4_hold,post,WW,10,0.2127659574468085,0.08026699309653425,0.09090865926539644,0.010641666168862196
innovation_gru,275000001,valid:lambda4:274000005:neural,initial,CC,2,0.024390243902439025,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda4:274000005:neural,initial,CW,0,0.0,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda4:274000005:neural,initial,WC,0,0.0,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda4:274000005:neural,initial,WW,1,0.012195121951219513,0.0001774299435499238,0.0001774299435499238,0.0
innovation_gru,275000001,valid:lambda4:274000005:neural,post,CC,69,0.8414634146341463,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda4:274000005:neural,post,CW,3,0.036585365853658534,0.0,0.02004455938571837,0.02004455938571837
innovation_gru,275000001,valid:lambda4:274000005:neural,post,WC,2,0.024390243902439025,0.006524295341677782,0.0,-0.006524295341677782
innovation_gru,275000001,valid:lambda4:274000005:neural,post,WW,5,0.06097560975609756,0.01030404393265887,0.009516431064140506,-0.0007876128685183649
innovation_gru,275000001,valid:lambda4:274000005:period4_hold,initial,CC,3,0.0018281535648994515,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda4:274000005:period4_hold,initial,CW,0,0.0,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda4:274000005:period4_hold,initial,WC,0,0.0,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda4:274000005:period4_hold,initial,WW,0,0.0,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda4:274000005:period4_hold,post,CC,444,0.27056672760511885,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda4:274000005:period4_hold,post,CW,261,0.1590493601462523,0.0,0.038934342095504657,0.038934342095504657
innovation_gru,275000001,valid:lambda4:274000005:period4_hold,post,WC,356,0.21694088970140157,0.01991363126718729,0.0,-0.01991363126718729
innovation_gru,275000001,valid:lambda4:274000005:period4_hold,post,WW,577,0.35161486898232786,0.047156047632169754,0.046952165313641665,-0.0002038823185280883
innovation_gru,275000001,valid:lambda4:274000005:analytic,initial,CC,3,0.031914893617021274,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda4:274000005:analytic,initial,CW,0,0.0,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda4:274000005:analytic,initial,WC,0,0.0,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda4:274000005:analytic,initial,WW,0,0.0,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda4:274000005:analytic,post,CC,69,0.7340425531914894,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda4:274000005:analytic,post,CW,4,0.0425531914893617,0.0,0.019093067088025682,0.019093067088025682
innovation_gru,275000001,valid:lambda4:274000005:analytic,post,WC,7,0.07446808510638298,0.03426960681347137,0.0,-0.03426960681347137
innovation_gru,275000001,valid:lambda4:274000005:analytic,post,WW,11,0.11702127659574468,0.03700957399733523,0.04171759016970371,0.004708016172368476
innovation_gru,275000001,valid:lambda4:274000006:period4_hold,initial,CC,0,0.0,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda4:274000006:period4_hold,initial,CW,0,0.0,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda4:274000006:period4_hold,initial,WC,0,0.0,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda4:274000006:period4_hold,initial,WW,0,0.0,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda4:274000006:period4_hold,post,CC,0,0.0,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda4:274000006:period4_hold,post,CW,0,0.0,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda4:274000006:period4_hold,post,WC,0,0.0,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda4:274000006:period4_hold,post,WW,0,0.0,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda4:274000006:analytic,initial,CC,2,0.4,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda4:274000006:analytic,initial,CW,1,0.2,0.0,0.1291719436645508,0.1291719436645508
innovation_gru,275000001,valid:lambda4:274000006:analytic,initial,WC,0,0.0,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda4:274000006:analytic,initial,WW,0,0.0,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda4:274000006:analytic,post,CC,2,0.4,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda4:274000006:analytic,post,CW,0,0.0,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda4:274000006:analytic,post,WC,0,0.0,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda4:274000006:analytic,post,WW,0,0.0,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda4:274000006:neural,initial,CC,0,0.0,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda4:274000006:neural,initial,CW,0,0.0,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda4:274000006:neural,initial,WC,0,0.0,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda4:274000006:neural,initial,WW,0,0.0,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda4:274000006:neural,post,CC,0,0.0,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda4:274000006:neural,post,CW,0,0.0,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda4:274000006:neural,post,WC,0,0.0,0.0,0.0,0.0
innovation_gru,275000001,valid:lambda4:274000006:neural,post,WW,0,0.0,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda3:273000001:analytic,initial,CC,2,0.2222222222222222,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda3:273000001:analytic,initial,CW,0,0.0,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda3:273000001:analytic,initial,WC,1,0.1111111111111111,0.08384037017822266,0.0,-0.08384037017822266
innovation_gru,275000002,valid:lambda3:273000001:analytic,initial,WW,0,0.0,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda3:273000001:analytic,post,CC,3,0.3333333333333333,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda3:273000001:analytic,post,CW,0,0.0,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda3:273000001:analytic,post,WC,1,0.1111111111111111,0.02397335900200738,0.0,-0.02397335900200738
innovation_gru,275000002,valid:lambda3:273000001:analytic,post,WW,2,0.2222222222222222,0.11738501654730903,0.11738501654730903,0.0
innovation_gru,275000002,valid:lambda3:273000001:neural,initial,CC,2,0.2222222222222222,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda3:273000001:neural,initial,CW,0,0.0,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda3:273000001:neural,initial,WC,1,0.1111111111111111,0.08384037017822266,0.0,-0.08384037017822266
innovation_gru,275000002,valid:lambda3:273000001:neural,initial,WW,0,0.0,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda3:273000001:neural,post,CC,3,0.3333333333333333,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda3:273000001:neural,post,CW,0,0.0,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda3:273000001:neural,post,WC,1,0.1111111111111111,0.02397335900200738,0.0,-0.02397335900200738
innovation_gru,275000002,valid:lambda3:273000001:neural,post,WW,2,0.2222222222222222,0.11738501654730903,0.11738501654730903,0.0
innovation_gru,275000002,valid:lambda3:273000001:period4_hold,initial,CC,3,0.0018281535648994515,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda3:273000001:period4_hold,initial,CW,0,0.0,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda3:273000001:period4_hold,initial,WC,0,0.0,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda3:273000001:period4_hold,initial,WW,0,0.0,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda3:273000001:period4_hold,post,CC,989,0.6026812918951858,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda3:273000001:period4_hold,post,CW,41,0.024984765386959172,0.0,0.0006444258053516339,0.0006444258053516339
innovation_gru,275000002,valid:lambda3:273000001:period4_hold,post,WC,23,0.014015843997562462,0.0003403720878959065,0.0,-0.0003403720878959065
innovation_gru,275000002,valid:lambda3:273000001:period4_hold,post,WW,585,0.35648994515539306,0.017132201476623053,0.017132201476623053,0.0
innovation_gru,275000002,valid:lambda3:273000002:neural,initial,CC,1,0.2,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda3:273000002:neural,initial,CW,0,0.0,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda3:273000002:neural,initial,WC,2,0.4,0.038322830200195314,0.0,-0.038322830200195314
innovation_gru,275000002,valid:lambda3:273000002:neural,initial,WW,0,0.0,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda3:273000002:neural,post,CC,2,0.4,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda3:273000002:neural,post,CW,0,0.0,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda3:273000002:neural,post,WC,0,0.0,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda3:273000002:neural,post,WW,0,0.0,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda3:273000002:period4_hold,initial,CC,3,0.25,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda3:273000002:period4_hold,initial,CW,0,0.0,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda3:273000002:period4_hold,initial,WC,0,0.0,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda3:273000002:period4_hold,initial,WW,0,0.0,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda3:273000002:period4_hold,post,CC,6,0.5,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda3:273000002:period4_hold,post,CW,1,0.08333333333333333,0.0,0.014767011006673178,0.014767011006673178
innovation_gru,275000002,valid:lambda3:273000002:period4_hold,post,WC,0,0.0,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda3:273000002:period4_hold,post,WW,2,0.16666666666666666,0.03688577810923258,0.03688577810923258,0.0
innovation_gru,275000002,valid:lambda3:273000002:analytic,initial,CC,1,0.2,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda3:273000002:analytic,initial,CW,0,0.0,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda3:273000002:analytic,initial,WC,2,0.4,0.038322830200195314,0.0,-0.038322830200195314
innovation_gru,275000002,valid:lambda3:273000002:analytic,initial,WW,0,0.0,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda3:273000002:analytic,post,CC,2,0.4,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda3:273000002:analytic,post,CW,0,0.0,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda3:273000002:analytic,post,WC,0,0.0,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda3:273000002:analytic,post,WW,0,0.0,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda3:273000003:period4_hold,initial,CC,2,0.001218769043266301,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda3:273000003:period4_hold,initial,CW,0,0.0,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda3:273000003:period4_hold,initial,WC,1,0.0006093845216331506,0.00024753107957764417,0.0,-0.00024753107957764417
innovation_gru,275000002,valid:lambda3:273000003:period4_hold,initial,WW,0,0.0,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda3:273000003:period4_hold,post,CC,747,0.45521023765996343,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda3:273000003:period4_hold,post,CW,66,0.04021937842778794,0.0,0.001274464117325638,0.001274464117325638
innovation_gru,275000002,valid:lambda3:273000003:period4_hold,post,WC,163,0.09932967702620353,0.006500354995820524,0.0,-0.006500354995820524
innovation_gru,275000002,valid:lambda3:273000003:period4_hold,post,WW,662,0.4034125533211456,0.010338301777767017,0.010382755437615004,4.445365984798687e-05
innovation_gru,275000002,valid:lambda3:273000003:analytic,initial,CC,3,1.0,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda3:273000003:analytic,initial,CW,0,0.0,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda3:273000003:analytic,initial,WC,0,0.0,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda3:273000003:analytic,initial,WW,0,0.0,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda3:273000003:analytic,post,CC,0,0.0,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda3:273000003:analytic,post,CW,0,0.0,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda3:273000003:analytic,post,WC,0,0.0,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda3:273000003:analytic,post,WW,0,0.0,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda3:273000003:neural,initial,CC,3,1.0,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda3:273000003:neural,initial,CW,0,0.0,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda3:273000003:neural,initial,WC,0,0.0,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda3:273000003:neural,initial,WW,0,0.0,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda3:273000003:neural,post,CC,0,0.0,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda3:273000003:neural,post,CW,0,0.0,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda3:273000003:neural,post,WC,0,0.0,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda3:273000003:neural,post,WW,0,0.0,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda3:273000004:analytic,initial,CC,2,0.0196078431372549,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda3:273000004:analytic,initial,CW,1,0.00980392156862745,0.0,0.0015570883657418046,0.0015570883657418046
innovation_gru,275000002,valid:lambda3:273000004:analytic,initial,WC,0,0.0,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda3:273000004:analytic,initial,WW,0,0.0,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda3:273000004:analytic,post,CC,71,0.696078431372549,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda3:273000004:analytic,post,CW,6,0.058823529411764705,0.0,0.024407442878274357,0.024407442878274357
innovation_gru,275000002,valid:lambda3:273000004:analytic,post,WC,7,0.06862745098039216,0.032126763287712544,0.0,-0.032126763287712544
innovation_gru,275000002,valid:lambda3:273000004:analytic,post,WW,15,0.14705882352941177,0.03232871784883387,0.03232871784883387,0.0
innovation_gru,275000002,valid:lambda3:273000004:neural,initial,CC,2,0.01904761904761905,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda3:273000004:neural,initial,CW,1,0.009523809523809525,0.0,0.0015126001267206101,0.0015126001267206101
innovation_gru,275000002,valid:lambda3:273000004:neural,initial,WC,0,0.0,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda3:273000004:neural,initial,WW,0,0.0,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda3:273000004:neural,post,CC,77,0.7333333333333333,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda3:273000004:neural,post,CW,3,0.02857142857142857,0.0,0.009001822698683966,0.009001822698683966
innovation_gru,275000002,valid:lambda3:273000004:neural,post,WC,9,0.08571428571428572,0.039472620827811104,0.0,-0.039472620827811104
innovation_gru,275000002,valid:lambda3:273000004:neural,post,WW,13,0.12380952380952381,0.02414060320172991,0.029028206779843285,0.004887603578113374
innovation_gru,275000002,valid:lambda3:273000004:period4_hold,initial,CC,1,0.01639344262295082,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda3:273000004:period4_hold,initial,CW,0,0.0,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda3:273000004:period4_hold,initial,WC,0,0.0,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda3:273000004:period4_hold,initial,WW,2,0.03278688524590164,0.004697017982357838,0.004697017982357838,0.0
innovation_gru,275000002,valid:lambda3:273000004:period4_hold,post,CC,21,0.3442622950819672,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda3:273000004:period4_hold,post,CW,20,0.32786885245901637,0.0,0.1086641999541736,0.1086641999541736
innovation_gru,275000002,valid:lambda3:273000004:period4_hold,post,WC,10,0.16393442622950818,0.05221868733890721,0.0,-0.05221868733890721
innovation_gru,275000002,valid:lambda3:273000004:period4_hold,post,WW,7,0.11475409836065574,0.04469222709780834,0.015890621748126922,-0.028801605349681417
innovation_gru,275000002,valid:lambda3:273000005:neural,initial,CC,1,1.0,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda3:273000005:neural,initial,CW,0,0.0,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda3:273000005:neural,initial,WC,0,0.0,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda3:273000005:neural,initial,WW,0,0.0,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda3:273000005:neural,post,CC,0,0.0,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda3:273000005:neural,post,CW,0,0.0,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda3:273000005:neural,post,WC,0,0.0,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda3:273000005:neural,post,WW,0,0.0,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda3:273000005:period4_hold,initial,CC,2,0.001218769043266301,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda3:273000005:period4_hold,initial,CW,0,0.0,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda3:273000005:period4_hold,initial,WC,1,0.0006093845216331506,5.485690417339132e-05,0.0,-5.485690417339132e-05
innovation_gru,275000002,valid:lambda3:273000005:period4_hold,initial,WW,0,0.0,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda3:273000005:period4_hold,post,CC,1026,0.6252285191956124,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda3:273000005:period4_hold,post,CW,57,0.03473491773308958,0.0,0.0009121386326354571,0.0009121386326354571
innovation_gru,275000002,valid:lambda3:273000005:period4_hold,post,WC,15,0.009140767824497258,0.0005039831692674115,0.0,-0.0005039831692674115
innovation_gru,275000002,valid:lambda3:273000005:period4_hold,post,WW,540,0.3290676416819013,0.016151526583032882,0.016151526583032882,0.0
innovation_gru,275000002,valid:lambda3:273000005:analytic,initial,CC,1,1.0,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda3:273000005:analytic,initial,CW,0,0.0,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda3:273000005:analytic,initial,WC,0,0.0,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda3:273000005:analytic,initial,WW,0,0.0,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda3:273000005:analytic,post,CC,0,0.0,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda3:273000005:analytic,post,CW,0,0.0,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda3:273000005:analytic,post,WC,0,0.0,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda3:273000005:analytic,post,WW,0,0.0,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda3:273000006:period4_hold,initial,CC,2,0.001218769043266301,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda3:273000006:period4_hold,initial,CW,0,0.0,0.0,0.0,0.0
innovation_gru,275000002,valid:lambda3:273000006:period4_hold,initial,WC,1,0.0006093845216331506,9.927162667878294e-05,0.0,-9.927162667878294e-05
innovation_gru,275000002,valid:lambda3:273000006:period4_hold,initial,WW,0,0.0,0.0,0.0,0.0
